Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1863,CA-2015-151078,2015-11-12,2015-11-12,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632
1864,US-2017-100839,2017-10-13,2017-10-17,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013.0,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45
1866,US-2018-116659,2018-11-12,2018-11-12,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055.0,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782
1867,CA-2018-118857,2018-04-15,2018-04-18,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015.0,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45
1868,CA-2016-127110,2016-06-25,2016-07-01,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.104
1870,CA-2017-148201,2017-08-26,2017-08-29,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.48
1871,CA-2015-116932,2015-07-21,2015-07-25,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2
1874,CA-2018-142888,2018-11-21,2018-11-25,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207.0,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98
1875,CA-2015-147914,2015-06-04,2015-06-09,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.224
1876,US-2017-112977,2017-03-10,2017-03-16,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784
1877,CA-2018-112039,2018-03-25,2018-03-29,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376
1878,CA-2018-118885,2018-12-29,2019-01-02,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568
1880,US-2018-166611,2018-03-28,2018-04-02,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.742
1881,CA-2016-109512,2016-03-05,2016-03-05,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011.0,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34
1884,CA-2017-118570,2017-11-13,2017-11-17,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056
1885,CA-2018-154718,2018-01-19,2018-01-23,Second Class,DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,76248.0,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6.0
1886,CA-2017-147578,2017-04-22,2017-04-26,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56
1887,CA-2015-140165,2015-05-13,2015-05-15,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104
1889,CA-2015-142587,2015-10-21,2015-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792
1891,CA-2015-157623,2015-03-14,2015-03-18,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646.0,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56
1893,CA-2018-145310,2018-12-22,2018-12-24,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127.0,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824
1894,CA-2017-100083,2017-11-24,2017-11-29,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784
1895,US-2018-108063,2018-12-02,2018-12-05,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901.0,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.65
1896,CA-2016-109197,2016-12-31,2017-01-04,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801.0,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984
1897,CA-2018-141789,2018-10-03,2018-10-06,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98
1898,CA-2015-169775,2015-08-29,2015-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178.0,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808
1901,CA-2017-140543,2017-06-29,2017-07-03,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88
1902,CA-2017-151141,2017-08-20,2017-08-23,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78
1903,CA-2018-167094,2018-10-21,2018-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184
1906,CA-2018-154410,2018-10-21,2018-10-24,First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12
1907,US-2017-150567,2017-05-17,2017-05-21,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712.0,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952
1909,CA-2016-157959,2016-02-03,2016-02-04,First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92
1910,CA-2018-105886,2018-12-18,2018-12-23,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Oceanside,New York,11572.0,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96
1911,CA-2017-105963,2017-11-15,2017-11-22,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008.0,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39
1912,CA-2018-121503,2018-07-03,2018-07-06,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896
1914,CA-2015-103366,2015-01-15,2015-01-17,First Class,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,30076.0,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95
1915,CA-2018-124597,2018-04-30,2018-05-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608
1918,CA-2016-105634,2016-11-08,2016-11-14,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65
1919,CA-2016-123673,2016-10-30,2016-11-01,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9
1920,US-2018-111423,2018-08-17,2018-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92
1922,CA-2016-125178,2016-10-03,2016-10-09,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601.0,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.008
1923,CA-2017-156685,2017-07-08,2017-07-10,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,863.64
1925,CA-2018-126865,2018-12-05,2018-12-07,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,92.94
1926,CA-2018-102834,2018-03-09,2018-03-13,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98
1927,US-2017-139710,2017-06-09,2017-06-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48
1928,CA-2018-121538,2018-11-28,2018-12-01,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768
1929,US-2018-101539,2018-03-16,2018-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105.0,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48
1932,CA-2017-152121,2017-11-27,2017-11-29,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992
1933,CA-2018-161200,2018-08-06,2018-08-10,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74
1935,CA-2018-101245,2018-11-27,2018-12-03,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,244.55
1937,CA-2016-141768,2016-05-25,2016-05-27,Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109.0,West,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73
1938,CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968
1942,CA-2018-144064,2018-08-29,2018-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36
1945,CA-2017-108581,2017-06-20,2017-06-26,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,95.968
1947,CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1
1959,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2
1967,CA-2018-165841,2018-12-21,2018-12-28,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501.0,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97
1970,CA-2018-117485,2018-09-23,2018-09-29,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96
1971,CA-2018-140242,2018-05-06,2018-05-11,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408
1973,CA-2015-148950,2015-12-14,2015-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104
1976,CA-2015-110408,2015-10-18,2015-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97
1979,CA-2016-109939,2016-05-08,2016-05-12,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301.0,West,OFF-AR-10000127,Office Supplies,Art,Newell 321,5.248
1980,CA-2017-112669,2017-04-14,2017-04-14,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301.0,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536
1982,CA-2016-119592,2016-12-14,2016-12-16,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76
1983,CA-2015-122749,2015-12-03,2015-12-09,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96
1984,CA-2015-164721,2015-11-25,2015-11-27,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88
1987,CA-2017-147417,2017-07-25,2017-07-27,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976
1988,CA-2016-127509,2016-11-09,2016-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22
1992,CA-2018-111374,2018-02-24,2018-02-28,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956
1993,CA-2018-133648,2018-06-25,2018-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04
1996,US-2018-147221,2018-12-02,2018-12-04,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62
1998,CA-2015-131905,2015-02-06,2015-02-09,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15.0
2001,CA-2018-166128,2018-04-11,2018-04-18,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104.0,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95
2003,CA-2018-163510,2018-12-25,2018-12-28,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94
2005,US-2018-143028,2018-04-11,2018-04-18,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364
2006,CA-2015-111150,2015-12-31,2016-01-04,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203.0,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68
2008,CA-2018-165386,2018-08-03,2018-08-04,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372
2009,CA-2015-116407,2015-11-15,2015-11-21,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224
2012,CA-2016-155761,2016-12-11,2016-12-11,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041.0,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984
2014,CA-2017-145905,2017-09-18,2017-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830.0,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98
2017,CA-2016-113110,2016-03-19,2016-03-23,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404.0,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568
2021,CA-2017-168354,2017-09-19,2017-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23
2025,US-2018-111241,2018-08-20,2018-08-22,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727.0,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12
2026,CA-2016-114237,2016-03-13,2016-03-15,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103.0,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96
2027,CA-2017-113516,2017-09-08,2017-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024
2029,CA-2016-117961,2016-11-26,2016-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73
2033,CA-2017-128923,2017-12-09,2017-12-13,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392
2035,CA-2018-162481,2018-09-25,2018-09-29,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26
2037,CA-2016-119214,2016-01-23,2016-01-27,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04
